epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.9218807220458984,0.9309729933738708,0.9648693799972534,0.9309729933738708
0,45,0.9712651371955872,,,,,
1,49,,0.8988085985183716,,,,
1,91,,,0.9267889261245728,0.960829496383667,0.9802191257476807,0.960829496383667
1,91,0.9485795497894287,,,,,
2,99,,0.8458384871482849,,,,
2,137,,,0.8827272653579712,0.9067619442939758,0.952240526676178,0.9067619442939758
2,137,0.9018259644508362,,,,,
3,149,,0.9470202326774597,,,,
3,183,,,0.8562970757484436,0.8576620817184448,0.9261004328727722,0.8576620817184448
3,183,0.8579551577568054,,,,,
4,199,,0.947604775428772,,,,
4,229,,,0.8417036533355713,0.8541010022163391,0.9241758584976196,0.8541010022163391
4,229,0.8570908904075623,,,,,
5,249,,0.8392140865325928,,,,
5,275,,,0.832929790019989,0.8348106145858765,0.9136797189712524,0.8348106145858765
5,275,0.816195011138916,,,,,
6,299,,0.7469114065170288,,,,
6,321,,,0.8146981596946716,0.8149436116218567,0.9027422666549683,0.8149436116218567
6,321,0.8041399121284485,,,,,
7,349,,0.7213431596755981,,,,
7,367,,,0.7996412515640259,0.7986937761306763,0.893696665763855,0.7986937761306763
7,367,0.7647642493247986,,,,,
8,399,,0.5430825352668762,,,,
8,413,,,0.7801389694213867,0.7846288084983826,0.8857927918434143,0.7846288084983826
8,413,0.7360032200813293,,,,,
9,449,,0.769984781742096,,,,
9,459,,,0.763351559638977,0.7745672464370728,0.8800950050354004,0.7745672464370728
9,459,0.7048859596252441,,,,,
10,499,,0.7319110631942749,,,,
10,505,,,0.748314619064331,0.7564518451690674,0.8697423934936523,0.7564518451690674
10,505,0.6768471598625183,,,,,
11,549,,0.5895534157752991,,,,
11,551,,,0.7333981990814209,0.7450015544891357,0.8631347417831421,0.7450015544891357
11,551,0.6567729711532593,,,,,
12,597,,,0.7174016833305359,0.72921222448349,0.8539392352104187,0.72921222448349
12,597,0.6375559568405151,,,,,
13,599,,0.7567421197891235,,,,
13,643,,,0.6992665529251099,0.7123233675956726,0.8439925312995911,0.7123233675956726
13,643,0.6221489906311035,,,,,
14,649,,0.7574049830436707,,,,
14,689,,,0.6854638457298279,0.70116126537323,0.8373537659645081,0.70116126537323
14,689,0.6076877117156982,,,,,
15,699,,0.5749948620796204,,,,
15,735,,,0.675793468952179,0.6924669146537781,0.8321459889411926,0.6924669146537781
15,735,0.5975350141525269,,,,,
16,749,,0.5357153415679932,,,,
16,781,,,0.6673038601875305,0.6850950121879578,0.827704668045044,0.6850950121879578
16,781,0.592089056968689,,,,,
17,799,,0.677160382270813,,,,
17,827,,,0.6599544286727905,0.6820011138916016,0.8258335590362549,0.6820011138916016
17,827,0.5896891355514526,,,,,
18,849,,0.6920731663703918,,,,
18,873,,,0.652050256729126,0.6784936189651489,0.8237072825431824,0.6784936189651489
18,873,0.5837470889091492,,,,,
19,899,,0.5577844977378845,,,,
19,919,,,0.6426335573196411,0.6736457943916321,0.8207592964172363,0.6736457943916321
19,919,0.5741778016090393,,,,,
20,949,,0.6333749294281006,,,,
20,965,,,0.6345483660697937,0.6689602136611938,0.8178998827934265,0.6689602136611938
20,965,0.5630256533622742,,,,,
21,999,,0.43080395460128784,,,,
21,1011,,,0.6282683610916138,0.6648299098014832,0.815371036529541,0.6648299098014832
21,1011,0.5536375045776367,,,,,
22,1049,,0.6594566106796265,,,,
22,1057,,,0.6234747767448425,0.6613284349441528,0.8132210373878479,0.6613284349441528
22,1057,0.5463524460792542,,,,,
23,1099,,0.3909403383731842,,,,
23,1103,,,0.619666337966919,0.6583229899406433,0.8113710880279541,0.6583229899406433
23,1103,0.5404113531112671,,,,,
24,1149,,0.31720322370529175,,,,
24,1149,,,0.6163028478622437,0.6555432677268982,0.8096562623977661,0.6555432677268982
24,1149,0.5354686975479126,,,,,
25,1195,,,0.6133644580841064,0.6531208753585815,0.8081589341163635,0.6531208753585815
25,1195,0.5310580730438232,,,,,
26,1199,,0.5864001512527466,,,,
26,1241,,,0.6109989285469055,0.6509271860122681,0.8068006038665771,0.6509271860122681
26,1241,0.5269384384155273,,,,,
27,1249,,0.5113609433174133,,,,
27,1287,,,0.608952522277832,0.6491047739982605,0.8056703805923462,0.6491047739982605
27,1287,0.5231814384460449,,,,,
28,1299,,0.4627303183078766,,,,
28,1333,,,0.607110321521759,0.6474836468696594,0.8046637177467346,0.6474836468696594
28,1333,0.5197591781616211,,,,,
29,1349,,0.4533967971801758,,,,
29,1379,,,0.6055490970611572,0.6460349559783936,0.8037630319595337,0.6460349559783936
29,1379,0.5167596936225891,,,,,
