epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.9095775485038757,0.906110405921936,0.9518983364105225,0.906110405921936
0,45,0.9724876284599304,,,,,
1,49,,0.9009621143341064,,,,
1,91,,,0.9152156114578247,0.921373188495636,0.9598818421363831,0.921373188495636
1,91,0.9480269551277161,,,,,
2,99,,0.8536744117736816,,,,
2,137,,,0.8533108234405518,0.8391417860984802,0.9160467982292175,0.8391417860984802
2,137,0.8981371521949768,,,,,
3,149,,0.9261963963508606,,,,
3,183,,,0.8528019189834595,0.8457286357879639,0.9196350574493408,0.8457286357879639
3,183,0.8962623476982117,,,,,
4,199,,0.9151662588119507,,,,
4,229,,,0.8077805638313293,0.7949255704879761,0.8915860056877136,0.7949255704879761
4,229,0.8474082350730896,,,,,
5,249,,0.8125050067901611,,,,
5,275,,,0.7675513029098511,0.7468279600143433,0.8641920685768127,0.7468279600143433
5,275,0.8039928674697876,,,,,
6,299,,0.694307804107666,,,,
6,321,,,0.7478145360946655,0.7236415147781372,0.8506712317466736,0.7236415147781372
6,321,0.7761191725730896,,,,,
7,349,,0.6996232867240906,,,,
7,367,,,0.7331373691558838,0.6984627842903137,0.835740864276886,0.6984627842903137
7,367,0.7445023655891418,,,,,
8,399,,0.5808799862861633,,,,
8,413,,,0.7140287160873413,0.6734554767608643,0.8206433057785034,0.6734554767608643
8,413,0.7155045866966248,,,,,
9,449,,0.674403190612793,,,,
9,459,,,0.6943232417106628,0.6537395715713501,0.8085416555404663,0.6537395715713501
9,459,0.6890913844108582,,,,,
10,499,,0.7333195209503174,,,,
10,505,,,0.6773631572723389,0.6371804475784302,0.7982358336448669,0.6371804475784302
10,505,0.6655007004737854,,,,,
11,549,,0.5873684287071228,,,,
11,551,,,0.6621204018592834,0.6238589286804199,0.7898474335670471,0.6238589286804199
11,551,0.6437144875526428,,,,,
12,597,,,0.6487181186676025,0.6153147220611572,0.7844200134277344,0.6153147220611572
12,597,0.6260451674461365,,,,,
13,599,,0.7781686782836914,,,,
13,643,,,0.6365254521369934,0.6096769571304321,0.7808181047439575,0.6096769571304321
13,643,0.6102610230445862,,,,,
14,649,,0.7333327531814575,,,,
14,689,,,0.6281741857528687,0.6074153184890747,0.77936851978302,0.6074153184890747
14,689,0.5960777997970581,,,,,
15,699,,0.5538713932037354,,,,
15,735,,,0.6208050847053528,0.6077420115470886,0.7795780897140503,0.6077420115470886
15,735,0.5843858122825623,,,,,
16,749,,0.5680074691772461,,,,
16,781,,,0.6152637600898743,0.6087953448295593,0.7802534103393555,0.6087953448295593
16,781,0.5739836096763611,,,,,
17,799,,0.6972773671150208,,,,
17,827,,,0.6108740568161011,0.6087768077850342,0.7802414894104004,0.608776867389679
17,827,0.5646044611930847,,,,,
18,849,,0.7609425783157349,,,,
18,873,,,0.6049937009811401,0.607521653175354,0.7794367671012878,0.6075217127799988
18,873,0.5564333200454712,,,,,
19,899,,0.4829850196838379,,,,
19,919,,,0.6000505089759827,0.6064236760139465,0.7787321209907532,0.6064236760139465
19,919,0.5489670038223267,,,,,
20,949,,0.6299670934677124,,,,
20,965,,,0.5952056050300598,0.6047453284263611,0.7776537537574768,0.6047453284263611
20,965,0.542531430721283,,,,,
21,999,,0.4759497344493866,,,,
21,1011,,,0.5919786095619202,0.6041735410690308,0.7772859930992126,0.604173481464386
21,1011,0.5366097092628479,,,,,
22,1049,,0.5731996297836304,,,,
22,1057,,,0.5897292494773865,0.6037546396255493,0.7770165205001831,0.6037546396255493
22,1057,0.5319318175315857,,,,,
23,1099,,0.3664969801902771,,,,
23,1103,,,0.5871626734733582,0.6019522547721863,0.7758558392524719,0.6019522547721863
23,1103,0.5291385054588318,,,,,
24,1149,,0.2741751968860626,,,,
24,1149,,,0.5833204388618469,0.5994018912315369,0.774210512638092,0.5994018912315369
24,1149,0.5277116298675537,,,,,
25,1195,,,0.5797193646430969,0.5972463488578796,0.7728171348571777,0.5972463488578796
25,1195,0.5271092057228088,,,,,
26,1199,,0.5628160238265991,,,,
26,1241,,,0.5769295692443848,0.5957618355751038,0.7718560695648193,0.5957618355751038
26,1241,0.5265641808509827,,,,,
27,1249,,0.5977908372879028,,,,
27,1287,,,0.5737821459770203,0.5937050580978394,0.7705225944519043,0.5937050580978394
27,1287,0.5239382386207581,,,,,
28,1299,,0.4640592932701111,,,,
28,1333,,,0.5705596804618835,0.5911300182342529,0.768849790096283,0.5911300182342529
28,1333,0.5183684229850769,,,,,
29,1349,,0.32475200295448303,,,,
29,1379,,,0.5687944889068604,0.5894573330879211,0.76776123046875,0.5894573330879211
29,1379,0.5124384164810181,,,,,
