epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.927288293838501,0.935329794883728,0.9671245217323303,0.935329794883728
0,45,0.9859243631362915,,,,,
1,49,,0.8722887635231018,,,,
1,91,,,0.933911919593811,0.9564989805221558,0.9780076146125793,0.9564989805221558
1,91,0.9698897004127502,,,,,
2,99,,0.8678025603294373,,,,
2,137,,,0.8812329769134521,0.8688876032829285,0.9321414232254028,0.8688876032829285
2,137,0.9200618267059326,,,,,
3,149,,0.9658175706863403,,,,
3,183,,,0.8697676062583923,0.8475687503814697,0.9206349849700928,0.8475687503814697
3,183,0.877870500087738,,,,,
4,199,,0.991141676902771,,,,
4,229,,,0.8498319983482361,0.8140190243721008,0.9022300243377686,0.8140190243721008
4,229,0.8482722043991089,,,,,
5,249,,0.8041008114814758,,,,
5,275,,,0.8204261064529419,0.7922215461730957,0.8900682926177979,0.7922215461730957
5,275,0.8399827480316162,,,,,
6,299,,0.7685295343399048,,,,
6,321,,,0.8080903887748718,0.7764341831207275,0.8811550140380859,0.7764341831207275
6,321,0.812251091003418,,,,,
7,349,,0.7322837710380554,,,,
7,367,,,0.7870857119560242,0.7544371485710144,0.8685833811759949,0.7544371485710144
7,367,0.7861053943634033,,,,,
8,399,,0.7023729085922241,,,,
8,413,,,0.76679927110672,0.7396735548973083,0.8600427508354187,0.7396735548973083
8,413,0.7516064047813416,,,,,
9,449,,0.7016570568084717,,,,
9,459,,,0.7457629442214966,0.7192959785461426,0.8481131792068481,0.7192959785461426
9,459,0.7237634658813477,,,,,
10,499,,0.7539933323860168,,,,
10,505,,,0.7267739176750183,0.6888020038604736,0.8299409747123718,0.6888020038604736
10,505,0.6979969143867493,,,,,
11,549,,0.5873111486434937,,,,
11,551,,,0.7067968249320984,0.6769422292709351,0.8227649927139282,0.6769422292709351
11,551,0.6748997569084167,,,,,
12,597,,,0.6890744566917419,0.6606564521789551,0.8128077983856201,0.6606564521789551
12,597,0.6517406105995178,,,,,
13,599,,0.6806819438934326,,,,
13,643,,,0.6731855869293213,0.6522921919822693,0.8076460957527161,0.6522921919822693
13,643,0.6345714926719666,,,,,
14,649,,0.8300641775131226,,,,
14,689,,,0.6610551476478577,0.6444833278656006,0.8027971982955933,0.6444833278656006
14,689,0.6169854998588562,,,,,
15,699,,0.5736863017082214,,,,
15,735,,,0.6513411402702332,0.639803409576416,0.7998771071434021,0.639803409576416
15,735,0.6046990156173706,,,,,
16,749,,0.6283695697784424,,,,
16,781,,,0.6440062522888184,0.6347900032997131,0.7967371344566345,0.6347900032997131
16,781,0.5936318635940552,,,,,
17,799,,0.6710903644561768,,,,
17,827,,,0.6391873359680176,0.6318399310112,0.7948836088180542,0.6318399310112
17,827,0.5853984951972961,,,,,
18,849,,0.5673235058784485,,,,
18,873,,,0.6343187093734741,0.6283854246139526,0.7927076816558838,0.6283854246139526
18,873,0.5770148634910583,,,,,
19,899,,0.6208600997924805,,,,
19,919,,,0.629871666431427,0.6261723041534424,0.7913104891777039,0.6261723041534424
19,919,0.5705199837684631,,,,,
20,949,,0.6773248910903931,,,,
20,965,,,0.6251487135887146,0.6244825720787048,0.7902421355247498,0.6244825720787048
20,965,0.5635365843772888,,,,,
21,999,,0.5715926885604858,,,,
21,1011,,,0.6209872961044312,0.6236324906349182,0.7897040247917175,0.6236324906349182
21,1011,0.5576826333999634,,,,,
22,1049,,0.5593242049217224,,,,
22,1057,,,0.6171644330024719,0.6228803992271423,0.7892277240753174,0.6228803992271423
22,1057,0.5521360039710999,,,,,
23,1099,,0.4037241041660309,,,,
23,1103,,,0.6135753989219666,0.6226688027381897,0.7890936732292175,0.6226688027381897
23,1103,0.547131359577179,,,,,
24,1149,,0.3202083110809326,,,,
24,1149,,,0.6103614568710327,0.6224353313446045,0.788945734500885,0.6224353313446045
24,1149,0.5424365401268005,,,,,
25,1195,,,0.6076428890228271,0.6221425533294678,0.7887601256370544,0.6221425533294678
25,1195,0.5381583571434021,,,,,
26,1199,,0.5555016994476318,,,,
26,1241,,,0.6054779291152954,0.6217567324638367,0.7885155081748962,0.6217567324638367
26,1241,0.5342336893081665,,,,,
27,1249,,0.5290821194648743,,,,
27,1287,,,0.6038336157798767,0.6214379668235779,0.7883133292198181,0.6214379668235779
27,1287,0.5305557250976562,,,,,
28,1299,,0.5240808725357056,,,,
28,1333,,,0.6025075912475586,0.6210294365882874,0.7880542278289795,0.6210294365882874
28,1333,0.5271663665771484,,,,,
29,1349,,0.4291161298751831,,,,
29,1379,,,0.6013845205307007,0.6206192374229431,0.7877939343452454,0.6206192374229431
29,1379,0.5239915251731873,,,,,
