epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.9098397493362427,0.9088879227638245,0.953356146812439,0.9088879227638245
0,45,0.9731361269950867,,,,,
1,49,,0.874929666519165,,,,
1,91,,,0.9289255738258362,0.9476179480552673,0.9734566807746887,0.9476179480552673
1,91,0.9505351185798645,,,,,
2,99,,0.8378399014472961,,,,
2,137,,,0.8699530363082886,0.8757800459861755,0.9358311891555786,0.8757800459861755
2,137,0.9047642946243286,,,,,
3,149,,0.9684206247329712,,,,
3,183,,,0.856452465057373,0.8260390162467957,0.9088668823242188,0.8260390162467957
3,183,0.8534573912620544,,,,,
4,199,,1.0841329097747803,,,,
4,229,,,0.822445809841156,0.822620153427124,0.9069840908050537,0.822620153427124
4,229,0.8658098578453064,,,,,
5,249,,0.7916070222854614,,,,
5,275,,,0.8062496185302734,0.8088944554328918,0.8993855714797974,0.8088944554328918
5,275,0.8157846927642822,,,,,
6,299,,0.7183037400245667,,,,
6,321,,,0.7891393899917603,0.7993684411048889,0.8940740823745728,0.7993684411048889
6,321,0.7927751541137695,,,,,
7,349,,0.650350034236908,,,,
7,367,,,0.7729512453079224,0.7897511720657349,0.8886794447898865,0.7897511720657349
7,367,0.762860119342804,,,,,
8,399,,0.5317222476005554,,,,
8,413,,,0.7535455822944641,0.7672556638717651,0.8759313225746155,0.7672556638717651
8,413,0.7351239323616028,,,,,
9,449,,0.7058812975883484,,,,
9,459,,,0.7364324331283569,0.7436776757240295,0.8623675107955933,0.7436776757240295
9,459,0.7056871652603149,,,,,
10,499,,0.8556697964668274,,,,
10,505,,,0.7197077870368958,0.7175105810165405,0.847059965133667,0.7175105810165405
10,505,0.68144291639328,,,,,
11,549,,0.5985069274902344,,,,
11,551,,,0.705580472946167,0.7199923396110535,0.8485236167907715,0.7199923396110535
11,551,0.6619719862937927,,,,,
12,597,,,0.6885080337524414,0.7028226256370544,0.8383451700210571,0.7028226256370544
12,597,0.6383095979690552,,,,,
13,599,,0.8051306009292603,,,,
13,643,,,0.6729883551597595,0.6923166513442993,0.8320556879043579,0.6923166513442993
13,643,0.6183319687843323,,,,,
14,649,,0.776763379573822,,,,
14,689,,,0.6611833572387695,0.6851321458816528,0.8277270793914795,0.6851321458816528
14,689,0.6019929051399231,,,,,
15,699,,0.6620516777038574,,,,
15,735,,,0.65406733751297,0.6829665303230286,0.826417863368988,0.6829665303230286
15,735,0.5888687968254089,,,,,
16,749,,0.5529178977012634,,,,
16,781,,,0.6447417736053467,0.6736388802528381,0.8207550644874573,0.6736388802528381
16,781,0.5789541006088257,,,,,
17,799,,0.6617535352706909,,,,
17,827,,,0.635242760181427,0.6621739268302917,0.8137406706809998,0.6621739268302917
17,827,0.5705274343490601,,,,,
18,849,,0.6991750001907349,,,,
18,873,,,0.6260001063346863,0.6492542624473572,0.8057631850242615,0.6492542624473572
18,873,0.5648894309997559,,,,,
19,899,,0.5630905628204346,,,,
19,919,,,0.6181567907333374,0.6388029456138611,0.7992514967918396,0.6388029456138611
19,919,0.5603295564651489,,,,,
20,949,,0.6795245409011841,,,,
20,965,,,0.6105778217315674,0.630772590637207,0.7942119240760803,0.630772590637207
20,965,0.5575781464576721,,,,,
21,999,,0.5185957551002502,,,,
21,1011,,,0.6037911772727966,0.625628650188446,0.7909669280052185,0.625628650188446
21,1011,0.5543990731239319,,,,,
22,1049,,0.629330039024353,,,,
22,1057,,,0.5973405241966248,0.6206703186035156,0.7878262996673584,0.6206703186035156
22,1057,0.5501472353935242,,,,,
23,1099,,0.38387399911880493,,,,
23,1103,,,0.5910054445266724,0.6152211427688599,0.7843603491783142,0.6152211427688599
23,1103,0.543494462966919,,,,,
24,1149,,0.28836682438850403,,,,
24,1149,,,0.585970938205719,0.6092433929443359,0.7805404663085938,0.6092433929443359
24,1149,0.5354876518249512,,,,,
25,1195,,,0.5829112529754639,0.6053655743598938,0.7780524492263794,0.6053655743598938
25,1195,0.527229368686676,,,,,
26,1199,,0.511340856552124,,,,
26,1241,,,0.5805612802505493,0.6031452417373657,0.7766242623329163,0.6031452417373657
26,1241,0.521170437335968,,,,,
27,1249,,0.5168838500976562,,,,
27,1287,,,0.5784990191459656,0.6010928153991699,0.7753017544746399,0.6010928153991699
27,1287,0.5166488885879517,,,,,
28,1299,,0.47228845953941345,,,,
28,1333,,,0.5766754150390625,0.5995120406150818,0.7742816209793091,0.5995120406150818
28,1333,0.5127745270729065,,,,,
29,1349,,0.4792039394378662,,,,
29,1379,,,0.5750086903572083,0.5979459285736084,0.7732696533203125,0.5979459285736084
29,1379,0.5093920826911926,,,,,
