epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.9420762658119202,0.962568461894989,0.9811057448387146,0.962568461894989
0,45,0.9848513007164001,,,,,
1,49,,0.839972734451294,,,,
1,91,,,0.9429196715354919,0.9498224854469299,0.9745883941650391,0.9498224854469299
1,91,0.9440144300460815,,,,,
2,99,,0.8138633966445923,,,,
2,137,,,0.8906469941139221,0.8603167533874512,0.9275326132774353,0.8603167533874512
2,137,0.8948696851730347,,,,,
3,149,,0.9373577237129211,,,,
3,183,,,0.9295697808265686,0.9219757318496704,0.9601956605911255,0.9219757318496704
3,183,0.9271008372306824,,,,,
4,199,,0.9000898003578186,,,,
4,229,,,0.8517786860466003,0.8291674852371216,0.9105863571166992,0.8291674852371216
4,229,0.8512471914291382,,,,,
5,249,,0.8039659261703491,,,,
5,275,,,0.8376559615135193,0.8179070949554443,0.9043821692466736,0.8179070949554443
5,275,0.8241562247276306,,,,,
6,299,,0.7492733597755432,,,,
6,321,,,0.8156206607818604,0.7902953028678894,0.8889855742454529,0.7902953028678894
6,321,0.7946269512176514,,,,,
7,349,,0.779996395111084,,,,
7,367,,,0.7955864071846008,0.7680950164794922,0.8764103055000305,0.7680950164794922
7,367,0.76935875415802,,,,,
8,399,,0.7021311521530151,,,,
8,413,,,0.7648812532424927,0.7329045534133911,0.856098473072052,0.7329045534133911
8,413,0.7358776330947876,,,,,
9,449,,0.7792880535125732,,,,
9,459,,,0.7331565022468567,0.7067245244979858,0.8406690955162048,0.7067245244979858
9,459,0.7072986364364624,,,,,
10,499,,0.7336731553077698,,,,
10,505,,,0.701715886592865,0.6785739660263062,0.8237559795379639,0.6785739660263062
10,505,0.6733609437942505,,,,,
11,549,,0.6293113231658936,,,,
11,551,,,0.6807971596717834,0.6589521765708923,0.8117586970329285,0.6589521765708923
11,551,0.6505679488182068,,,,,
12,597,,,0.6647243499755859,0.6432226896286011,0.8020116686820984,0.6432226896286011
12,597,0.6314306855201721,,,,,
13,599,,0.7148972749710083,,,,
13,643,,,0.6528242826461792,0.6320322751998901,0.7950046062469482,0.6320322751998901
13,643,0.6172957420349121,,,,,
14,649,,0.8676737546920776,,,,
14,689,,,0.6433495879173279,0.6237525939941406,0.7897800803184509,0.6237525939941406
14,689,0.6053249835968018,,,,,
15,699,,0.5497132539749146,,,,
15,735,,,0.6372820138931274,0.6172376871109009,0.7856447696685791,0.6172376871109009
15,735,0.5984004139900208,,,,,
16,749,,0.5871260762214661,,,,
16,781,,,0.632583737373352,0.6135678887367249,0.7833057641983032,0.6135678887367249
16,781,0.5927045345306396,,,,,
17,799,,0.5879521369934082,,,,
17,827,,,0.6250892877578735,0.6074571013450623,0.779395341873169,0.6074571013450623
17,827,0.5854035019874573,,,,,
18,849,,0.7389332056045532,,,,
18,873,,,0.615066647529602,0.5994419455528259,0.7742363810539246,0.5994419455528259
18,873,0.5759685635566711,,,,,
19,899,,0.6240665316581726,,,,
19,919,,,0.604800283908844,0.5911144614219666,0.7688397169113159,0.5911144614219666
19,919,0.565601646900177,,,,,
20,949,,0.5913133025169373,,,,
20,965,,,0.5966919660568237,0.5860211253166199,0.7655201554298401,0.5860211253166199
20,965,0.5571411848068237,,,,,
21,999,,0.44103947281837463,,,,
21,1011,,,0.5907171368598938,0.5825955271720886,0.7632794380187988,0.5825955271720886
21,1011,0.5506539940834045,,,,,
22,1049,,0.6561081409454346,,,,
22,1057,,,0.5856653451919556,0.5803613066673279,0.7618144750595093,0.5803613066673279
22,1057,0.5455154180526733,,,,,
23,1099,,0.4508107900619507,,,,
23,1103,,,0.5814871191978455,0.5780240893363953,0.7602789402008057,0.5780240893363953
23,1103,0.5405973196029663,,,,,
24,1149,,0.2730058431625366,,,,
24,1149,,,0.5779238343238831,0.5759139657020569,0.7588899731636047,0.5759139657020569
24,1149,0.5361592769622803,,,,,
25,1195,,,0.5744873881340027,0.5729583501815796,0.7569401264190674,0.5729583501815796
25,1195,0.532050371170044,,,,,
26,1199,,0.5844255685806274,,,,
26,1241,,,0.5715094804763794,0.5700452327728271,0.7550134062767029,0.5700452327728271
26,1241,0.5280925631523132,,,,,
27,1249,,0.49310213327407837,,,,
27,1287,,,0.5689064264297485,0.5668672919273376,0.7529059052467346,0.5668672919273376
27,1287,0.5242977738380432,,,,,
28,1299,,0.41528382897377014,,,,
28,1333,,,0.5670965313911438,0.5640691518783569,0.7510454058647156,0.5640691518783569
28,1333,0.5203066468238831,,,,,
29,1349,,0.365927129983902,,,,
29,1379,,,0.5654534101486206,0.5619701743125916,0.7496467232704163,0.5619701743125916
29,1379,0.5165247321128845,,,,,
