epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.9479200839996338,0.9664528369903564,0.9830833077430725,0.9664528369903564
0,45,0.988948404788971,,,,,
1,49,,0.8436330556869507,,,,
1,91,,,0.9445664882659912,0.9760489463806152,0.9879518747329712,0.9760489463806152
1,91,0.9591674208641052,,,,,
2,99,,0.8110838532447815,,,,
2,137,,,0.9050881862640381,0.8941379189491272,0.9455886483192444,0.8941378593444824
2,137,0.9174730777740479,,,,,
3,149,,0.9698821902275085,,,,
3,183,,,0.8729561567306519,0.8543187975883484,0.9242936968803406,0.8543187975883484
3,183,0.8789957165718079,,,,,
4,199,,0.8999287486076355,,,,
4,229,,,0.8533455729484558,0.8411988019943237,0.917168915271759,0.8411988019943237
4,229,0.8606632351875305,,,,,
5,249,,0.8154110908508301,,,,
5,275,,,0.842703640460968,0.8317288160324097,0.9119916558265686,0.8317288160324097
5,275,0.8354590535163879,,,,,
6,299,,0.7858854532241821,,,,
6,321,,,0.8301295638084412,0.8209134340286255,0.906042754650116,0.8209134340286255
6,321,0.8189602494239807,,,,,
7,349,,0.7869445085525513,,,,
7,367,,,0.8076359629631042,0.7927625179290771,0.890372097492218,0.7927625179290771
7,367,0.788547694683075,,,,,
8,399,,0.6949856281280518,,,,
8,413,,,0.7766981720924377,0.7521992921829224,0.8672942519187927,0.7521993517875671
8,413,0.7531528472900391,,,,,
9,449,,0.7835857272148132,,,,
9,459,,,0.74748694896698,0.7251862287521362,0.8515786528587341,0.7251862287521362
9,459,0.7204683423042297,,,,,
10,499,,0.7019076347351074,,,,
10,505,,,0.7256271243095398,0.7027491331100464,0.8383013606071472,0.7027491331100464
10,505,0.6951614618301392,,,,,
11,549,,0.6400688886642456,,,,
11,551,,,0.705184280872345,0.684225857257843,0.8271794319152832,0.684225857257843
11,551,0.6726135611534119,,,,,
12,597,,,0.6889709234237671,0.6668261885643005,0.8165942430496216,0.6668261885643005
12,597,0.6533707976341248,,,,,
13,599,,0.7600264549255371,,,,
13,643,,,0.674383282661438,0.6523336172103882,0.8076717257499695,0.6523335576057434
13,643,0.6366902589797974,,,,,
14,649,,0.882093608379364,,,,
14,689,,,0.6622759699821472,0.6414723992347717,0.8009197115898132,0.6414723992347717
14,689,0.6239997744560242,,,,,
15,699,,0.5827346444129944,,,,
15,735,,,0.6527888178825378,0.6321935057640076,0.7951059937477112,0.6321935057640076
15,735,0.6117238998413086,,,,,
16,749,,0.6317895650863647,,,,
16,781,,,0.6436372995376587,0.6233809590339661,0.7895447611808777,0.6233809590339661
16,781,0.6016306281089783,,,,,
17,799,,0.5995455980300903,,,,
17,827,,,0.6352344155311584,0.6156266927719116,0.7846187949180603,0.6156266927719116
17,827,0.5921176671981812,,,,,
18,849,,0.6946800947189331,,,,
18,873,,,0.626887857913971,0.6086747050285339,0.780176043510437,0.6086747050285339
18,873,0.5839110612869263,,,,,
19,899,,0.5982208251953125,,,,
19,919,,,0.6186693906784058,0.6023204922676086,0.776093065738678,0.6023204922676086
19,919,0.5764524936676025,,,,,
20,949,,0.6384342312812805,,,,
20,965,,,0.6114446520805359,0.5968560576438904,0.7725645899772644,0.5968560576438904
20,965,0.5699512958526611,,,,,
21,999,,0.4724428355693817,,,,
21,1011,,,0.604568600654602,0.5924373269081116,0.7696995139122009,0.5924373269081116
21,1011,0.5641230344772339,,,,,
22,1049,,0.6471588611602783,,,,
22,1057,,,0.5980095863342285,0.5880519151687622,0.7668454051017761,0.5880519151687622
22,1057,0.5586956143379211,,,,,
23,1099,,0.4622804522514343,,,,
23,1103,,,0.5926259756088257,0.5845764875411987,0.7645760178565979,0.5845764875411987
23,1103,0.5535110235214233,,,,,
24,1149,,0.2694568336009979,,,,
24,1149,,,0.5873321294784546,0.5810396075248718,0.7622595429420471,0.5810396075248718
24,1149,0.5487589240074158,,,,,
25,1195,,,0.5833266377449036,0.5778303146362305,0.7601515054702759,0.5778303146362305
25,1195,0.5439653396606445,,,,,
26,1199,,0.5740271806716919,,,,
26,1241,,,0.5798527598381042,0.5745301246643066,0.7579776644706726,0.5745301246643066
26,1241,0.5394473075866699,,,,,
27,1249,,0.47996413707733154,,,,
27,1287,,,0.5769540071487427,0.5718326568603516,0.7561962008476257,0.5718326568603516
27,1287,0.5352542996406555,,,,,
28,1299,,0.46360480785369873,,,,
28,1333,,,0.5745856761932373,0.5690929889678955,0.7543825507164001,0.5690929889678955
28,1333,0.5314909815788269,,,,,
29,1349,,0.3915766477584839,,,,
29,1379,,,0.5725650191307068,0.5666381120681763,0.7527536749839783,0.5666381120681763
29,1379,0.5282184481620789,,,,,
