epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.9269916415214539,0.9338220357894897,0.9663446545600891,0.9338220357894897
0,45,0.9786299467086792,,,,,
1,49,,0.8336334228515625,,,,
1,91,,,0.950061023235321,0.9653310179710388,0.9825125932693481,0.9653310179710388
1,91,0.9617050886154175,,,,,
2,99,,0.820786714553833,,,,
2,137,,,0.8991668820381165,0.8925163149833679,0.944730818271637,0.8925163149833679
2,137,0.9167326092720032,,,,,
3,149,,0.9453957080841064,,,,
3,183,,,0.8778274059295654,0.8639101982116699,0.9294676780700684,0.8639101982116699
3,183,0.863783597946167,,,,,
4,199,,1.051511287689209,,,,
4,229,,,0.8558883666992188,0.8666707873344421,0.9309515357017517,0.8666707873344421
4,229,0.8448334336280823,,,,,
5,249,,0.8158555626869202,,,,
5,275,,,0.8322141170501709,0.8446717262268066,0.919060230255127,0.8446717262268066
5,275,0.8288062810897827,,,,,
6,299,,0.671533465385437,,,,
6,321,,,0.8149373531341553,0.8260306119918823,0.9088622331619263,0.8260306119918823
6,321,0.802729070186615,,,,,
7,349,,0.6568434834480286,,,,
7,367,,,0.7976463437080383,0.8070328235626221,0.8983500599861145,0.8070328235626221
7,367,0.7781122326850891,,,,,
8,399,,0.6455947160720825,,,,
8,413,,,0.7757867574691772,0.7843704223632812,0.8856468796730042,0.7843706011772156
8,413,0.7517217993736267,,,,,
9,449,,0.7268942594528198,,,,
9,459,,,0.7542120218276978,0.7620880007743835,0.872976541519165,0.7620880007743835
9,459,0.7219186425209045,,,,,
10,499,,0.7056703567504883,,,,
10,505,,,0.7299492955207825,0.7358631491661072,0.8578246831893921,0.7358631491661072
10,505,0.6914323568344116,,,,,
11,549,,0.6028294563293457,,,,
11,551,,,0.711034893989563,0.717212975025177,0.8468842506408691,0.717212975025177
11,551,0.665412962436676,,,,,
12,597,,,0.6951816082000732,0.7042676210403442,0.8392065167427063,0.7042676210403442
12,597,0.6434697508811951,,,,,
13,599,,0.7706782221794128,,,,
13,643,,,0.6817290782928467,0.6957940459251404,0.8341426849365234,0.6957940459251404
13,643,0.6262261271476746,,,,,
14,649,,0.7488787174224854,,,,
14,689,,,0.6670019626617432,0.6804762482643127,0.8249098658561707,0.6804762482643127
14,689,0.6126071214675903,,,,,
15,699,,0.5812169313430786,,,,
15,735,,,0.6540425419807434,0.666653573513031,0.8164885640144348,0.666653573513031
15,735,0.6011891961097717,,,,,
16,749,,0.6292003393173218,,,,
16,781,,,0.6420513391494751,0.6517763733863831,0.8073266744613647,0.6517763733863831
16,781,0.5903664231300354,,,,,
17,799,,0.6499391198158264,,,,
17,827,,,0.6319096088409424,0.6405146718025208,0.8003215789794922,0.6405146718025208
17,827,0.5804501175880432,,,,,
18,849,,0.7136849164962769,,,,
18,873,,,0.6244166493415833,0.6331617832183838,0.7957146167755127,0.6331617832183838
18,873,0.573223888874054,,,,,
19,899,,0.5837453603744507,,,,
19,919,,,0.6187602877616882,0.6285232305526733,0.7927945852279663,0.6285232305526733
19,919,0.5683555006980896,,,,,
20,949,,0.6672343015670776,,,,
20,965,,,0.6140859127044678,0.6262033581733704,0.791330099105835,0.6262033581733704
20,965,0.564532458782196,,,,,
21,999,,0.5213488340377808,,,,
21,1011,,,0.6096751689910889,0.6246581077575684,0.7903531789779663,0.6246581077575684
21,1011,0.5599358677864075,,,,,
22,1049,,0.5477427244186401,,,,
22,1057,,,0.6048501133918762,0.6221530437469482,0.7887668013572693,0.6221530437469482
22,1057,0.5544350743293762,,,,,
23,1099,,0.47146233916282654,,,,
23,1103,,,0.6001138687133789,0.6181275248527527,0.7862108945846558,0.6181275248527527
23,1103,0.5477668046951294,,,,,
24,1149,,0.18488088250160217,,,,
24,1149,,,0.5945872068405151,0.6131428480148315,0.7830343842506409,0.6131429076194763
24,1149,0.5404404401779175,,,,,
25,1195,,,0.5907211303710938,0.6087085604667664,0.78019779920578,0.6087085604667664
25,1195,0.533653974533081,,,,,
26,1199,,0.587944507598877,,,,
26,1241,,,0.5877320170402527,0.6050798892974854,0.7778688073158264,0.6050798296928406
26,1241,0.5285809636116028,,,,,
27,1249,,0.5382908582687378,,,,
27,1287,,,0.5851864814758301,0.6020691990852356,0.775931179523468,0.6020691990852356
27,1287,0.5243080854415894,,,,,
28,1299,,0.41316914558410645,,,,
28,1333,,,0.5831109881401062,0.5993786454200745,0.7741954922676086,0.5993786454200745
28,1333,0.5206047892570496,,,,,
29,1349,,0.5054802894592285,,,,
29,1379,,,0.5813770890235901,0.5969660878181458,0.772635817527771,0.5969660878181458
29,1379,0.5173110961914062,,,,,
