epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.9390881657600403,0.942040741443634,0.9705878496170044,0.942040741443634
0,45,0.981037437915802,,,,,
1,49,,0.874284029006958,,,,
1,91,,,0.9558097124099731,0.9468994140625,0.9730875492095947,0.9468994140625
1,91,0.948041558265686,,,,,
2,99,,0.8403034806251526,,,,
2,137,,,0.9217036962509155,0.9228997826576233,0.9606767296791077,0.9228997826576233
2,137,0.9419148564338684,,,,,
3,149,,0.9843266010284424,,,,
3,183,,,0.8973004817962646,0.8698939085006714,0.9326810240745544,0.8698939085006714
3,183,0.8728921413421631,,,,,
4,199,,0.9514013528823853,,,,
4,229,,,0.8725571036338806,0.8516740798950195,0.9228618741035461,0.8516740798950195
4,229,0.872322678565979,,,,,
5,249,,0.8287377953529358,,,,
5,275,,,0.8571511507034302,0.826129138469696,0.9089164733886719,0.826129138469696
5,275,0.8338611125946045,,,,,
6,299,,0.6748671531677246,,,,
6,321,,,0.8219770789146423,0.8107849955558777,0.9004359841346741,0.8107849955558777
6,321,0.8108280897140503,,,,,
7,349,,0.6681684851646423,,,,
7,367,,,0.8007344007492065,0.7788655757904053,0.882533609867096,0.7788655757904053
7,367,0.7815157771110535,,,,,
8,399,,0.5685814023017883,,,,
8,413,,,0.7771544456481934,0.752722442150116,0.8675957918167114,0.752722442150116
8,413,0.7482898235321045,,,,,
9,449,,0.6687067747116089,,,,
9,459,,,0.7538695931434631,0.7261673808097839,0.852154552936554,0.7261673808097839
9,459,0.7194777131080627,,,,,
10,499,,0.8255869746208191,,,,
10,505,,,0.7317226529121399,0.6997615694999695,0.8365175127983093,0.6997615694999695
10,505,0.6896328926086426,,,,,
11,549,,0.6247704029083252,,,,
11,551,,,0.7139617800712585,0.6878566741943359,0.8293712735176086,0.6878566741943359
11,551,0.6658586263656616,,,,,
12,597,,,0.6984350681304932,0.6806151270866394,0.8249940276145935,0.6806151270866394
12,597,0.6476228833198547,,,,,
13,599,,0.8902581334114075,,,,
13,643,,,0.6828238368034363,0.6709293723106384,0.8191027641296387,0.6709293723106384
13,643,0.6322038173675537,,,,,
14,649,,0.8651807904243469,,,,
14,689,,,0.6677820682525635,0.6593320369720459,0.8119926452636719,0.6593320369720459
14,689,0.6187558174133301,,,,,
15,699,,0.6094164848327637,,,,
15,735,,,0.6541645526885986,0.6483214497566223,0.8051841259002686,0.6483214497566223
15,735,0.6058629155158997,,,,,
16,749,,0.5981462001800537,,,,
16,781,,,0.6451203227043152,0.6420595049858093,0.8012861609458923,0.6420595049858093
16,781,0.5956706404685974,,,,,
17,799,,0.6933017373085022,,,,
17,827,,,0.6387147307395935,0.6365079879760742,0.7978144884109497,0.6365079879760742
17,827,0.5885085463523865,,,,,
18,849,,0.7208942174911499,,,,
18,873,,,0.6346638202667236,0.6332346200942993,0.7957603931427002,0.6332346200942993
18,873,0.5846932530403137,,,,,
19,899,,0.574471116065979,,,,
19,919,,,0.6297891139984131,0.629364550113678,0.7933250069618225,0.629364550113678
19,919,0.5836576819419861,,,,,
20,949,,0.748174786567688,,,,
20,965,,,0.624680757522583,0.6251235604286194,0.790647566318512,0.6251235604286194
20,965,0.5836215615272522,,,,,
21,999,,0.6210821866989136,,,,
21,1011,,,0.6189207434654236,0.620811939239502,0.7879161834716797,0.620811939239502
21,1011,0.5799154043197632,,,,,
22,1049,,0.6196162700653076,,,,
22,1057,,,0.6123089790344238,0.6143273115158081,0.7837903499603271,0.6143273115158081
22,1057,0.5721951127052307,,,,,
23,1099,,0.41894909739494324,,,,
23,1103,,,0.6052693128585815,0.6073190569877625,0.7793067693710327,0.6073190569877625
23,1103,0.5617093443870544,,,,,
24,1149,,0.28194373846054077,,,,
24,1149,,,0.6000617146492004,0.601229727268219,0.7753900289535522,0.601229727268219
24,1149,0.552841067314148,,,,,
25,1195,,,0.5959873199462891,0.5962981581687927,0.7722034454345703,0.5962981581687927
25,1195,0.5457881093025208,,,,,
26,1199,,0.6478219032287598,,,,
26,1241,,,0.5928136110305786,0.5930091142654419,0.7700708508491516,0.5930091142654419
26,1241,0.5397095084190369,,,,,
27,1249,,0.5077089667320251,,,,
27,1287,,,0.589830219745636,0.5905768871307373,0.7684900164604187,0.5905768871307373
27,1287,0.5345839262008667,,,,,
28,1299,,0.5132057070732117,,,,
28,1333,,,0.5874577760696411,0.5887818336486816,0.7673212289810181,0.5887818336486816
28,1333,0.5303324460983276,,,,,
29,1349,,0.4022666811943054,,,,
29,1379,,,0.585419774055481,0.5873093605041504,0.7663611173629761,0.5873093605041504
29,1379,0.5266403555870056,,,,,
