epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.9319708347320557,0.9418273568153381,0.9704779386520386,0.9418273568153381
0,45,0.9714970588684082,,,,,
1,49,,0.8996759057044983,,,,
1,91,,,0.9242550730705261,0.9446511268615723,0.9719316363334656,0.9446511268615723
1,91,0.9481174945831299,,,,,
2,99,,0.8601387143135071,,,,
2,137,,,0.900425374507904,0.8783537745475769,0.9372053146362305,0.8783537745475769
2,137,0.88640296459198,,,,,
3,149,,0.9422479867935181,,,,
3,183,,,0.9054052233695984,0.8970685601234436,0.9471370577812195,0.8970685601234436
3,183,0.9066966772079468,,,,,
4,199,,0.9100112318992615,,,,
4,229,,,0.8467139005661011,0.8316311240196228,0.9119380712509155,0.8316311240196228
4,229,0.8363181948661804,,,,,
5,249,,0.8145753145217896,,,,
5,275,,,0.8184635639190674,0.8108541965484619,0.9004744291305542,0.8108541965484619
5,275,0.8193501830101013,,,,,
6,299,,0.6663910150527954,,,,
6,321,,,0.7901459336280823,0.782467782497406,0.8845720887184143,0.782467782497406
6,321,0.7765170335769653,,,,,
7,349,,0.6359837651252747,,,,
7,367,,,0.7650455832481384,0.7463277578353882,0.8639026284217834,0.7463277578353882
7,367,0.7412278652191162,,,,,
8,399,,0.5395788550376892,,,,
8,413,,,0.7406356334686279,0.7220948338508606,0.8497616648674011,0.7220948338508606
8,413,0.7126352787017822,,,,,
9,449,,0.6424045562744141,,,,
9,459,,,0.7275336980819702,0.7124732136726379,0.8440812826156616,0.7124732136726379
9,459,0.6883629560470581,,,,,
10,499,,0.6915537118911743,,,,
10,505,,,0.7133287191390991,0.6998562812805176,0.836574137210846,0.6998562812805176
10,505,0.6655709743499756,,,,,
11,549,,0.5955772399902344,,,,
11,551,,,0.7071425914764404,0.702119767665863,0.837925910949707,0.702119767665863
11,551,0.6473188400268555,,,,,
12,597,,,0.7025576829910278,0.7077124714851379,0.8412564992904663,0.7077124714851379
12,597,0.6378000974655151,,,,,
13,599,,0.7170305252075195,,,,
13,643,,,0.6867529153823853,0.6942307949066162,0.8332051038742065,0.6942307949066162
13,643,0.6321246027946472,,,,,
14,649,,0.7367712259292603,,,,
14,689,,,0.6643408536911011,0.6648744344711304,0.8153983354568481,0.6648744344711304
14,689,0.6234228610992432,,,,,
15,699,,0.6093500256538391,,,,
15,735,,,0.6519394516944885,0.6531472206115723,0.8081752061843872,0.6531472206115723
15,735,0.6092439293861389,,,,,
16,749,,0.6953595280647278,,,,
16,781,,,0.6418448686599731,0.6445094347000122,0.8028134107589722,0.6445094347000122
16,781,0.5974619388580322,,,,,
17,799,,0.6777907609939575,,,,
17,827,,,0.6343769431114197,0.6367052793502808,0.7979381680488586,0.6367052793502808
17,827,0.5894283056259155,,,,,
18,849,,0.6555452346801758,,,,
18,873,,,0.6275845170021057,0.6298618316650391,0.7936383485794067,0.6298618316650391
18,873,0.5828589797019958,,,,,
19,899,,0.5920557975769043,,,,
19,919,,,0.6212918758392334,0.6243718862533569,0.7901721000671387,0.6243718862533569
19,919,0.5773338675498962,,,,,
20,949,,0.6767264604568481,,,,
20,965,,,0.6146793365478516,0.6201164126396179,0.7874746918678284,0.6201164126396179
20,965,0.571513831615448,,,,,
21,999,,0.6508890390396118,,,,
21,1011,,,0.6081944704055786,0.6170102953910828,0.7855000495910645,0.6170102953910828
21,1011,0.5652822852134705,,,,,
22,1049,,0.6358380913734436,,,,
22,1057,,,0.6026953458786011,0.6147124767303467,0.7840359807014465,0.6147124767303467
22,1057,0.5588933825492859,,,,,
23,1099,,0.45186907052993774,,,,
23,1103,,,0.5982099175453186,0.6118574738502502,0.7822131514549255,0.6118574738502502
23,1103,0.552428662776947,,,,,
24,1149,,0.29993098974227905,,,,
24,1149,,,0.5946705341339111,0.609280526638031,0.7805642485618591,0.609280526638031
24,1149,0.5463709831237793,,,,,
25,1195,,,0.5918054580688477,0.6065700650215149,0.778826117515564,0.6065700650215149
25,1195,0.5413438081741333,,,,,
26,1199,,0.5849469304084778,,,,
26,1241,,,0.5890986323356628,0.6037654876708984,0.7770234942436218,0.6037654876708984
26,1241,0.5371851325035095,,,,,
27,1249,,0.5754350423812866,,,,
27,1287,,,0.5866823196411133,0.6012691855430603,0.7754154801368713,0.6012691855430603
27,1287,0.5334817171096802,,,,,
28,1299,,0.4983968138694763,,,,
28,1333,,,0.5845251083374023,0.5986834168434143,0.7737463712692261,0.5986834168434143
28,1333,0.53025883436203,,,,,
29,1349,,0.41124120354652405,,,,
29,1379,,,0.5832765698432922,0.596581220626831,0.7723867297172546,0.596581220626831
29,1379,0.5271734595298767,,,,,
